id_transaccion,id_cliente,id_producto,fecha_venta,unidades,importe,descuento,almacen,promocion
7022993,112599,2048,29/04/2024,1,1.58,15.0,3,primavera_2024
7022994,111430,2314,29/03/2024,1,10.61,0.0,3,primavera_2024
7022995,104867,2003,06/05/2024,1,11.34,10.0,4,primavera_2024
7022996,104479,2181,09/04/2024,4,8.44,0.0,1,primavera_2024
7022997,101260,2351,04/05/2024,1,11.43,0.0,5,primavera_2024
7022998,101734,2173,12/04/2024,2,8.95,0.0,1,primavera_2024
7022999,104093,2068,26/04/2024,1,4.98,0.0,2,primavera_2024
7023000,101321,2605,28/04/2024,2,18.5,0.0,4,primavera_2024
7023001,105664,2281,02/04/2024,4,22.87,0.0,5,primavera_2024
7023002,113244,2241,10/04/2024,3,8.37,5.0,4,primavera_2024
7023003,106973,2245,23/04/2024,1,8.66,0.0,4,primavera_2024
7023004,107427,2121,23/04/2024,2,13.78,0.0,2,primavera_2024
7023005,105110,2058,09/05/2024,1,15.75,10.0,3,primavera_2024
7023006,110579,2257,21/04/2024,2,1.79,5.0,3,primavera_2024
7023007,115159,2254,09/05/2024,2,20.12,0.0,4,primavera_2024
7023008,108254,2136,22/04/2024,1,17.82,5.0,1,primavera_2024
7023009,104867,2951,29/04/2024,2,18.32,0.0,1,primavera_2024
7023010,101843,2068,08/04/2024,1,4.98,0.0,2,primavera_2024
7023011,108523,2970,18/05/2024,3,17.35,10.0,1,primavera_2024
7023012,113674,2261,15/04/2024,1,3.21,5.0,2,primavera_2024
7023013,109605,3050,20/04/2024,1,13.16,0.0,1,primavera_2024
7023014,114180,2315,24/05/2024,2,13.2,0.0,1,primavera_2024
7023015,100595,2188,20/04/2024,3,20.89,5.0,1,primavera_2024
7023016,111925,2351,20/05/2024,2,11.43,10.0,1,primavera_2024
7023017,107317,3102,21/04/2024,2,24.55,5.0,3,primavera_2024
7023018,111005,2337,18/04/2024,1,11.64,5.0,1,primavera_2024
7023019,113447,2758,15/04/2024,1,5.93,0.0,2,primavera_2024
7023020,102182,2003,17/04/2024,2,11.34,0.0,2,primavera_2024
7023021,106163,2137,23/03/2024,2,11.88,15.0,1,primavera_2024
7023022,102982,2052,04/05/2024,2,1.68,0.0,3,primavera_2024
7023023,106364,2290,01/05/2024,1,4.52,10.0,2,primavera_2024
7023024,113703,2358,25/04/2024,1,10.01,0.0,3,primavera_2024
7023025,109349,2331,27/05/2024,1,4.79,0.0,1,primavera_2024
7023026,114399,2325,27/04/2024,5,8.36,15.0,1,primavera_2024
7023027,100807,2801,11/05/2024,2,12.68,5.0,1,primavera_2024
7023028,104271,2350,12/05/2024,1,15.56,10.0,4,primavera_2024
7023029,104472,2240,13/04/2024,4,11.83,0.0,2,primavera_2024
7023030,111872,2711,29/03/2024,1,11.99,0.0,2,primavera_2024
7023031,103878,2020,11/04/2024,1,5.44,0.0,3,primavera_2024
7023032,103847,2130,18/05/2024,1,15.71,0.0,3,primavera_2024
7023033,112203,2112,20/04/2024,1,5.99,10.0,1,primavera_2024
7023034,114830,2313,11/05/2024,3,1.26,5.0,3,primavera_2024
7023035,102974,2030,31/03/2024,3,12.43,0.0,5,primavera_2024
7023036,106216,2001,25/05/2024,1,8.98,0.0,5,primavera_2024
7023037,102467,2353,15/05/2024,1,14.64,0.0,2,primavera_2024
7023038,103529,2166,15/05/2024,5,15.81,15.0,2,primavera_2024
7023039,114361,2333,18/05/2024,1,9.89,0.0,1,primavera_2024
7023040,108164,2629,21/05/2024,1,16.94,0.0,5,primavera_2024
7023041,106068,2020,24/04/2024,5,5.44,15.0,2,primavera_2024
7023042,114594,2217,12/05/2024,3,24.22,0.0,2,primavera_2024
7023043,109035,2178,06/05/2024,1,16.41,0.0,5,primavera_2024
7023044,102758,2152,19/05/2024,2,21.56,5.0,2,primavera_2024
7023045,100511,2033,11/04/2024,1,8.41,10.0,3,primavera_2024
7023046,105080,2104,24/04/2024,3,1.43,15.0,1,primavera_2024
7023047,109071,2038,06/04/2024,2,4.28,10.0,1,primavera_2024
7023048,114459,2097,06/04/2024,1,22.51,0.0,2,primavera_2024
7023049,114233,2214,24/04/2024,1,8.15,10.0,1,primavera_2024
7023050,105545,2114,04/04/2024,1,6.47,10.0,5,primavera_2024
7023051,111042,3722,14/05/2024,2,20.13,0.0,2,primavera_2024
7023052,113900,2180,14/04/2024,1,11.12,0.0,1,primavera_2024
7023053,115030,3024,30/03/2024,1,17.41,10.0,5,primavera_2024
7023054,109439,2183,22/05/2024,2,6.18,0.0,2,primavera_2024
7023055,106115,2172,25/04/2024,1,7.42,5.0,1,primavera_2024
7023056,106676,2191,23/04/2024,1,2.7,10.0,5,primavera_2024
7023057,113892,2337,13/05/2024,2,11.64,0.0,2,primavera_2024
7023058,109760,2038,23/04/2024,2,4.28,0.0,1,primavera_2024
7023059,110653,2172,24/03/2024,5,7.42,5.0,4,primavera_2024
7023060,114875,2239,08/04/2024,3,1.88,15.0,1,primavera_2024
7023061,113622,2335,25/03/2024,2,10.42,20.0,4,primavera_2024
7023062,113470,2083,26/03/2024,3,14.16,0.0,5,primavera_2024
7023063,110746,3441,26/03/2024,3,2.54,15.0,2,primavera_2024
7023064,113089,2168,20/03/2024,1,14.02,0.0,2,primavera_2024
7023065,114617,2268,22/04/2024,3,15.97,5.0,4,primavera_2024
7023066,114210,2031,14/05/2024,2,7.29,0.0,1,primavera_2024
7023067,107439,2112,07/04/2024,1,5.99,0.0,4,primavera_2024
7023068,110343,3235,08/04/2024,1,23.38,10.0,2,primavera_2024
7023069,114562,2045,10/04/2024,1,5.39,0.0,3,primavera_2024
7023070,101540,2480,21/04/2024,1,20.67,5.0,1,primavera_2024
7023071,109218,2106,13/04/2024,3,9.41,5.0,2,primavera_2024
7023072,113549,2126,06/05/2024,4,2.55,0.0,4,primavera_2024
7023073,105477,2232,18/04/2024,1,20.87,5.0,2,primavera_2024
7023074,112848,2288,04/05/2024,2,24.31,5.0,1,primavera_2024
7023075,114786,2009,27/03/2024,5,14.23,0.0,5,primavera_2024
7023076,104297,2302,14/04/2024,3,14.78,0.0,5,primavera_2024
7023077,104530,2010,25/04/2024,1,1.66,5.0,1,primavera_2024
7023078,113514,2132,08/04/2024,1,14.67,0.0,2,primavera_2024
7023079,105209,2136,04/04/2024,5,17.82,0.0,1,primavera_2024
7023080,106233,2059,09/04/2024,2,5.82,15.0,3,primavera_2024
7023081,113153,2198,09/04/2024,4,23.67,15.0,1,primavera_2024
7023082,111981,2217,04/04/2024,2,24.22,5.0,1,primavera_2024
7023083,110948,2048,04/04/2024,1,1.58,0.0,2,primavera_2024
7023084,111185,2113,24/04/2024,1,11.65,5.0,2,primavera_2024
7023085,107633,2150,14/05/2024,1,20.36,0.0,1,primavera_2024
7023086,102592,2323,12/04/2024,4,1.78,15.0,1,primavera_2024
7023087,109964,2282,16/04/2024,2,5.39,5.0,3,primavera_2024
7023088,113610,2202,25/05/2024,1,1.97,5.0,1,primavera_2024
7023089,104472,2976,26/04/2024,4,13.45,0.0,1,primavera_2024
7023090,103110,2818,28/04/2024,3,19.7,5.0,3,primavera_2024
7023091,105776,2185,29/03/2024,1,11.68,0.0,1,primavera_2024
7023092,101499,2073,10/05/2024,1,1.47,0.0,3,primavera_2024
7023093,105831,2349,25/03/2024,1,6.55,10.0,5,primavera_2024
7023094,100135,2362,22/05/2024,4,10.21,0.0,2,primavera_2024
7023095,108617,2321,04/04/2024,2,16.56,5.0,2,primavera_2024
7023096,106454,2253,30/04/2024,1,11.8,5.0,1,primavera_2024
7023097,107828,2043,19/05/2024,1,15.44,15.0,2,primavera_2024
7023098,111513,3192,09/04/2024,2,13.2,5.0,1,primavera_2024
7023099,113352,2241,11/04/2024,2,8.37,5.0,1,primavera_2024
7023100,114555,2282,15/05/2024,1,5.39,0.0,1,primavera_2024
7023101,103801,2067,12/04/2024,1,4.67,15.0,4,primavera_2024
7023102,112705,2242,08/05/2024,1,24.56,20.0,2,primavera_2024
7023103,100988,2035,25/04/2024,2,2.94,0.0,4,primavera_2024
7023104,105795,2821,14/05/2024,1,5.08,5.0,2,primavera_2024
7023105,115103,2734,29/04/2024,3,18.15,0.0,1,primavera_2024
7023106,112360,2178,29/03/2024,1,16.41,0.0,1,primavera_2024
7023107,107551,2127,18/04/2024,2,5.68,0.0,4,primavera_2024
7023108,104742,2113,30/04/2024,1,11.65,10.0,3,primavera_2024
7023109,106449,2707,05/04/2024,1,11.94,15.0,5,primavera_2024
7023110,102882,2064,10/04/2024,3,14.86,0.0,4,primavera_2024
7023111,111533,2055,04/04/2024,1,13.03,10.0,2,primavera_2024
7023112,111846,2121,11/04/2024,2,13.78,0.0,3,primavera_2024
7023113,113945,2334,17/05/2024,1,6.9,15.0,3,primavera_2024
7023114,112473,2323,20/03/2024,1,1.78,10.0,1,primavera_2024
7023115,103349,2251,02/04/2024,1,9.42,10.0,2,primavera_2024
7023116,105555,2143,16/04/2024,4,10.91,10.0,1,primavera_2024
7023117,112044,2088,22/03/2024,1,2.37,10.0,2,primavera_2024
7023118,106554,2263,23/04/2024,1,18.09,0.0,1,primavera_2024
7023119,101104,2006,13/04/2024,4,4.66,5.0,5,primavera_2024
7023120,110103,2014,15/04/2024,1,15.01,5.0,3,primavera_2024
7023121,101927,2056,29/03/2024,2,10.74,20.0,2,primavera_2024
7023122,111882,3566,29/04/2024,2,19.46,5.0,3,primavera_2024
7023123,105525,2233,30/03/2024,3,13.33,5.0,1,primavera_2024
7023124,101004,2289,28/04/2024,2,19.3,0.0,3,primavera_2024
7023125,112808,2212,02/05/2024,2,21.38,0.0,2,primavera_2024
7023126,100256,2296,04/05/2024,2,2.28,10.0,4,primavera_2024
7023127,107233,2081,29/04/2024,3,7.65,5.0,2,primavera_2024
7023128,107439,2092,08/04/2024,1,2.01,0.0,2,primavera_2024
7023129,100240,2320,20/04/2024,1,23.88,0.0,1,primavera_2024
7023130,111215,3000,03/04/2024,2,3.29,15.0,1,primavera_2024
7023131,109866,2336,27/04/2024,1,16.14,5.0,1,primavera_2024
7023132,101441,2268,14/04/2024,1,15.97,0.0,1,primavera_2024
7023133,114135,2037,25/04/2024,2,0.89,20.0,3,primavera_2024
7023134,107760,2179,08/05/2024,1,21.86,5.0,2,primavera_2024
7023135,103997,2213,28/04/2024,1,22.25,15.0,2,primavera_2024
7023136,103910,3051,05/05/2024,1,14.1,15.0,1,primavera_2024
7023137,115056,2096,23/04/2024,2,20.94,20.0,2,primavera_2024
7023138,103773,2299,03/04/2024,4,1.73,0.0,1,primavera_2024
7023139,105420,2939,08/04/2024,2,17.93,0.0,5,primavera_2024
7023140,102189,2042,30/04/2024,1,4.67,10.0,2,primavera_2024
7023141,101023,2337,21/04/2024,3,11.64,15.0,1,primavera_2024
7023142,110781,2061,12/05/2024,1,7.09,0.0,3,primavera_2024
7023143,101947,2621,25/03/2024,1,7.59,0.0,2,primavera_2024
7023144,108681,2240,02/05/2024,2,11.83,0.0,2,primavera_2024
7023145,111987,2256,20/04/2024,2,22.67,0.0,2,primavera_2024
7023146,106654,2261,18/05/2024,4,3.21,0.0,1,primavera_2024
7023147,107471,2163,24/05/2024,1,21.5,0.0,2,primavera_2024
7023148,109117,2190,04/04/2024,2,22.62,5.0,2,primavera_2024
7023149,107082,2047,26/05/2024,1,8.56,15.0,4,primavera_2024
7023150,107819,2169,31/03/2024,1,12.7,0.0,4,primavera_2024
7023151,107794,2138,17/04/2024,1,7.32,5.0,3,primavera_2024
7023152,100880,2315,21/05/2024,1,13.2,0.0,2,primavera_2024
7023153,102971,2913,29/04/2024,2,8.72,20.0,1,primavera_2024
7023154,109997,2933,11/04/2024,1,7.25,0.0,1,primavera_2024
7023155,110897,2585,13/04/2024,1,20.5,5.0,3,primavera_2024
7023156,107991,2140,26/03/2024,1,22.06,0.0,2,primavera_2024
7023157,105678,2036,16/04/2024,3,14.73,5.0,1,primavera_2024
7023158,103446,2332,18/04/2024,1,10.31,10.0,3,primavera_2024
7023159,102772,2141,23/03/2024,1,18.13,10.0,2,primavera_2024
7023160,100359,2192,01/05/2024,1,20.84,10.0,3,primavera_2024
7023161,105337,2179,12/05/2024,1,21.86,5.0,3,primavera_2024
7023162,102235,2299,13/04/2024,3,1.73,0.0,3,primavera_2024
7023163,112335,2060,13/04/2024,1,3.54,10.0,3,primavera_2024
7023164,103447,2329,15/04/2024,1,21.34,0.0,4,primavera_2024
7023165,103378,2019,16/04/2024,2,6.77,0.0,3,primavera_2024
7023166,113218,2603,11/05/2024,2,0.81,0.0,1,primavera_2024
7023167,100889,2055,30/03/2024,3,13.03,0.0,4,primavera_2024
7023168,109047,2038,27/04/2024,2,4.28,5.0,2,primavera_2024
7023169,104929,2572,24/04/2024,2,4.97,0.0,1,primavera_2024
7023170,101213,2366,03/04/2024,2,8.57,0.0,2,primavera_2024
7023171,108954,2301,16/04/2024,4,22.03,20.0,3,primavera_2024
7023172,100824,2002,15/04/2024,1,4.87,5.0,4,primavera_2024
7023173,109497,2124,05/05/2024,1,12.45,5.0,1,primavera_2024
7023174,113072,2106,19/03/2024,1,9.41,0.0,1,primavera_2024
7023175,105217,2361,23/04/2024,5,24.06,10.0,2,primavera_2024
7023176,109496,2126,12/04/2024,1,2.55,0.0,5,primavera_2024
7023177,114837,2233,29/03/2024,1,13.33,0.0,1,primavera_2024
7023178,101541,2291,14/04/2024,1,6.63,5.0,1,primavera_2024
7023179,112869,2152,20/04/2024,1,21.56,10.0,1,primavera_2024
7023180,103062,2345,27/04/2024,1,19.25,5.0,5,primavera_2024
7023181,100743,2099,07/04/2024,1,22.08,0.0,1,primavera_2024
7023182,100193,3709,16/04/2024,2,20.81,10.0,3,primavera_2024
7023183,100002,2070,18/04/2024,3,5.16,15.0,3,primavera_2024
7023184,104067,2137,13/05/2024,4,11.88,15.0,4,primavera_2024
7023185,111310,2311,02/05/2024,1,15.11,5.0,2,primavera_2024
7023186,113752,2209,03/05/2024,2,16.25,20.0,1,primavera_2024
7023187,110089,2146,25/04/2024,1,7.75,5.0,2,primavera_2024
7023188,105497,2851,01/05/2024,1,17.93,15.0,2,primavera_2024
7023189,115189,2164,01/05/2024,4,11.63,0.0,2,primavera_2024
7023190,105639,2223,09/04/2024,2,8.84,0.0,1,primavera_2024
7023191,103297,2355,06/04/2024,1,14.11,20.0,1,primavera_2024
7023192,102156,2529,06/04/2024,3,15.31,5.0,1,primavera_2024
7023193,102637,3170,02/04/2024,4,6.2,5.0,1,primavera_2024
7023194,109880,2361,31/03/2024,1,24.06,10.0,1,primavera_2024
7023195,108986,2217,21/05/2024,3,24.22,5.0,3,primavera_2024
7023196,106491,2242,04/04/2024,3,24.56,0.0,2,primavera_2024
7023197,112787,2252,30/04/2024,1,8.07,15.0,3,primavera_2024
7023198,108002,2253,30/04/2024,1,11.8,0.0,3,primavera_2024
7023199,106492,2310,28/03/2024,2,20.48,0.0,5,primavera_2024
7023200,111048,2244,29/03/2024,1,2.1,0.0,1,primavera_2024
7023201,108000,2215,17/04/2024,1,2.77,10.0,2,primavera_2024
7023202,114016,2275,10/04/2024,1,8.0,0.0,1,primavera_2024
7023203,103613,2805,25/04/2024,5,1.69,0.0,2,primavera_2024
7023204,105097,2242,03/05/2024,3,24.56,0.0,2,primavera_2024
7023205,105146,2112,27/05/2024,3,5.99,5.0,1,primavera_2024
7023206,101671,2305,18/04/2024,1,19.22,0.0,1,primavera_2024
7023207,106868,2016,14/04/2024,4,3.11,0.0,3,primavera_2024
7023208,105535,2672,04/04/2024,1,19.59,15.0,1,primavera_2024
7023209,113867,2008,17/04/2024,1,9.09,10.0,1,primavera_2024
7023210,113556,2197,27/03/2024,2,16.06,5.0,1,primavera_2024
7023211,101294,2724,03/05/2024,1,5.36,0.0,1,primavera_2024
7023212,111237,2344,18/04/2024,1,23.39,5.0,4,primavera_2024
7023213,105802,2049,20/04/2024,1,4.13,5.0,1,primavera_2024
7023214,106118,2202,03/05/2024,1,1.97,0.0,2,primavera_2024
7023215,100311,2356,24/03/2024,5,10.49,15.0,1,primavera_2024
7023216,108626,2126,26/03/2024,2,2.55,5.0,1,primavera_2024
7023217,113037,2144,06/04/2024,1,6.14,10.0,4,primavera_2024
7023218,110306,2232,02/04/2024,1,20.87,5.0,3,primavera_2024
7023219,109793,2044,03/05/2024,3,12.22,5.0,1,primavera_2024
7023220,105617,3065,01/05/2024,1,2.7,0.0,2,primavera_2024
7023221,104150,3345,03/04/2024,1,3.52,0.0,1,primavera_2024
7023222,104106,2259,11/04/2024,1,22.97,15.0,1,primavera_2024
7023223,104178,2126,12/05/2024,1,2.55,5.0,1,primavera_2024
7023224,106582,2056,24/03/2024,1,10.74,0.0,3,primavera_2024
7023225,101096,2120,08/05/2024,1,3.88,0.0,1,primavera_2024
7023226,-1,2214,31/03/2024,2,8.15,20.0,3,primavera_2024
7023227,112028,3405,19/04/2024,4,4.02,0.0,3,primavera_2024
7023228,112414,2361,30/04/2024,2,24.06,0.0,2,primavera_2024
7023229,104992,2320,10/04/2024,3,23.88,10.0,2,primavera_2024
7023230,104596,2256,11/04/2024,3,22.67,5.0,1,primavera_2024
7023231,112718,2306,24/04/2024,1,9.63,5.0,2,primavera_2024
7023232,104639,2601,09/05/2024,1,18.68,5.0,1,primavera_2024
7023233,114338,2219,16/04/2024,3,20.27,20.0,2,primavera_2024
7023234,114241,2040,04/05/2024,1,12.38,10.0,3,primavera_2024
7023235,110470,2353,05/04/2024,3,14.64,5.0,2,primavera_2024
7023236,114037,2049,21/05/2024,1,4.13,0.0,2,primavera_2024
7023237,109798,2258,14/04/2024,1,8.3,5.0,2,primavera_2024
7023238,114714,2081,20/04/2024,1,7.65,5.0,1,primavera_2024
7023239,104863,2092,30/04/2024,2,2.01,5.0,4,primavera_2024
7023240,104559,2088,08/05/2024,2,2.37,5.0,4,primavera_2024
7023241,107906,2107,15/04/2024,3,12.91,0.0,1,primavera_2024
7023242,111713,2069,21/04/2024,1,10.78,10.0,2,primavera_2024
7023243,105701,2221,02/05/2024,2,23.07,10.0,2,primavera_2024
7023244,105817,2208,23/04/2024,1,13.06,0.0,1,primavera_2024
7023245,107380,3384,11/04/2024,1,1.01,10.0,3,primavera_2024
7023246,113767,2264,17/05/2024,1,13.32,10.0,3,primavera_2024
7023247,108038,2015,04/04/2024,1,10.37,5.0,3,primavera_2024
7023248,107812,2254,04/04/2024,4,20.12,0.0,1,primavera_2024
7023249,101741,2287,29/04/2024,1,24.98,5.0,2,primavera_2024
7023250,112462,2041,14/05/2024,2,7.91,5.0,1,primavera_2024
7023251,104152,3118,16/04/2024,2,20.67,0.0,2,primavera_2024
7023252,110082,2045,24/04/2024,1,5.39,20.0,3,primavera_2024
7023253,102017,2140,24/05/2024,4,22.06,20.0,2,primavera_2024
7023254,108276,2511,18/03/2024,1,0.58,0.0,4,primavera_2024
7023255,115141,2352,30/04/2024,5,6.23,0.0,2,primavera_2024
7023256,109813,2188,19/05/2024,1,20.89,0.0,5,primavera_2024
7023257,106359,2253,23/05/2024,1,11.8,5.0,1,primavera_2024
7023258,103889,2110,20/04/2024,1,11.88,0.0,1,primavera_2024
7023259,105917,2253,03/04/2024,5,11.8,5.0,3,primavera_2024
7023260,111705,2077,18/05/2024,3,10.71,0.0,1,primavera_2024
7023261,107769,2370,08/05/2024,3,2.16,15.0,2,primavera_2024
7023262,107587,2025,11/05/2024,1,8.44,5.0,4,primavera_2024
7023263,110347,2197,09/04/2024,1,16.06,10.0,1,primavera_2024
7023264,109363,2318,17/05/2024,1,17.76,15.0,5,primavera_2024
7023265,106676,2366,14/05/2024,2,8.57,15.0,2,primavera_2024
7023266,100266,2196,08/05/2024,1,12.04,10.0,1,primavera_2024
7023267,110518,2328,03/04/2024,1,23.24,10.0,2,primavera_2024
7023268,108240,2341,04/04/2024,2,22.51,0.0,4,primavera_2024
7023269,100264,2258,18/05/2024,3,8.3,5.0,1,primavera_2024
7023270,106445,2225,19/03/2024,3,12.39,0.0,3,primavera_2024
7023271,103222,2035,13/05/2024,2,2.94,0.0,2,primavera_2024
7023272,114882,2271,15/05/2024,3,21.61,0.0,4,primavera_2024
7023273,104689,2236,01/05/2024,3,11.86,15.0,3,primavera_2024
7023274,101484,2564,30/04/2024,1,15.75,5.0,1,primavera_2024
7023275,107790,2367,25/04/2024,1,24.17,0.0,2,primavera_2024
7023276,105837,2180,26/04/2024,1,11.12,0.0,1,primavera_2024
7023277,106034,2328,11/04/2024,1,23.24,0.0,1,primavera_2024
7023278,102921,2052,13/05/2024,1,1.68,5.0,4,primavera_2024
7023279,102249,2143,05/04/2024,2,10.91,0.0,4,primavera_2024
7023280,107882,3008,07/04/2024,4,16.94,0.0,1,primavera_2024
7023281,111482,2065,09/04/2024,1,8.07,5.0,3,primavera_2024
7023282,106205,2184,10/04/2024,2,2.3,5.0,2,primavera_2024
7023283,105248,3142,17/05/2024,1,1.51,10.0,1,primavera_2024
7023284,101518,2335,18/04/2024,3,10.42,0.0,1,primavera_2024
7023285,109057,2165,01/05/2024,2,16.6,5.0,2,primavera_2024
7023286,113121,2113,13/04/2024,1,11.65,0.0,3,primavera_2024
7023287,115012,2211,08/05/2024,1,9.82,5.0,4,primavera_2024
7023288,105393,2429,30/03/2024,1,17.67,0.0,5,primavera_2024
7023289,101518,2049,27/04/2024,1,4.13,0.0,1,primavera_2024
7023290,104530,2287,12/04/2024,2,24.98,15.0,4,primavera_2024
7023291,106082,2169,01/04/2024,3,12.7,15.0,1,primavera_2024
7023292,102027,2235,15/04/2024,1,6.28,5.0,1,primavera_2024
7023293,107928,2206,18/05/2024,1,3.72,5.0,1,primavera_2024
7023294,108274,3333,03/04/2024,1,16.04,5.0,3,primavera_2024
7023295,108353,2142,21/04/2024,1,2.77,0.0,1,primavera_2024
7023296,111444,2162,28/03/2024,1,16.04,10.0,2,primavera_2024
7023297,101992,2113,08/05/2024,1,11.65,0.0,3,primavera_2024
7023298,109055,2024,24/04/2024,1,6.74,5.0,4,primavera_2024
7023299,107733,2140,25/04/2024,1,22.06,15.0,2,primavera_2024
7023300,102948,2300,05/04/2024,1,23.37,0.0,3,primavera_2024
7023301,114318,3285,07/05/2024,1,22.6,0.0,5,primavera_2024
7023302,102861,2059,18/04/2024,3,5.82,0.0,2,primavera_2024
7023303,113398,2884,28/04/2024,5,16.49,0.0,1,primavera_2024
7023304,103821,2277,02/05/2024,3,9.39,0.0,3,primavera_2024
7023305,111446,2030,18/04/2024,2,12.43,10.0,1,primavera_2024
7023306,106718,2274,17/05/2024,1,15.25,0.0,5,primavera_2024
7023307,102054,2312,04/05/2024,1,4.67,0.0,2,primavera_2024
7023308,109880,2230,01/05/2024,2,11.18,0.0,1,primavera_2024
7023309,111740,2144,04/04/2024,1,6.14,0.0,2,primavera_2024
7023310,111459,2284,14/04/2024,1,17.93,20.0,1,primavera_2024
7023311,103138,2256,25/04/2024,1,22.67,0.0,1,primavera_2024
7023312,101259,3361,25/04/2024,1,1.77,10.0,1,primavera_2024
7023313,106796,2032,22/04/2024,1,4.65,0.0,2,primavera_2024
7023314,114071,2317,19/04/2024,5,5.2,5.0,2,primavera_2024
7023315,101285,2188,19/05/2024,1,20.89,5.0,2,primavera_2024
7023316,102010,2261,16/04/2024,1,3.21,15.0,4,primavera_2024
7023317,101706,2191,06/04/2024,1,2.7,10.0,1,primavera_2024
7023318,105582,2337,31/03/2024,2,11.64,0.0,2,primavera_2024
7023319,101896,2882,14/05/2024,3,3.15,10.0,1,primavera_2024
7023320,113052,2571,12/04/2024,1,8.54,5.0,1,primavera_2024
7023321,113559,2148,02/04/2024,3,14.55,0.0,3,primavera_2024
7023322,101545,2005,06/05/2024,5,2.08,0.0,2,primavera_2024
7023323,111868,2903,04/05/2024,1,15.1,0.0,2,primavera_2024
7023324,110461,2074,15/04/2024,1,9.75,5.0,1,primavera_2024
7023325,101197,2357,03/04/2024,1,20.23,5.0,1,primavera_2024
7023326,104250,3769,04/05/2024,5,24.74,0.0,2,primavera_2024
7023327,106219,2250,03/04/2024,1,20.86,5.0,2,primavera_2024
7023328,114085,2081,06/04/2024,1,7.65,10.0,3,primavera_2024
7023329,112613,2230,21/04/2024,1,11.18,5.0,1,primavera_2024
7023330,104112,2245,18/04/2024,1,8.66,10.0,2,primavera_2024
7023331,111526,2008,19/04/2024,1,9.09,0.0,2,primavera_2024
7023332,113747,2056,07/05/2024,2,10.74,5.0,3,primavera_2024
7023333,103259,2168,22/04/2024,2,14.02,0.0,4,primavera_2024
7023334,113011,2284,05/05/2024,1,17.93,5.0,1,primavera_2024
7023335,112843,2012,20/05/2024,1,6.44,0.0,4,primavera_2024
7023336,103529,2027,09/05/2024,1,9.77,0.0,1,primavera_2024
7023337,108549,2155,10/04/2024,3,17.81,0.0,1,primavera_2024
7023338,107010,2325,10/04/2024,1,8.36,10.0,2,primavera_2024
7023339,106169,2342,20/04/2024,4,14.18,0.0,3,primavera_2024
7023340,104368,2120,02/05/2024,3,3.88,10.0,5,primavera_2024
7023341,101118,2806,17/04/2024,2,24.16,15.0,4,primavera_2024
7023342,110524,2145,12/05/2024,2,18.59,0.0,3,primavera_2024
7023343,105445,2189,28/03/2024,3,15.7,10.0,1,primavera_2024
7023344,112888,2132,12/04/2024,2,14.67,5.0,2,primavera_2024
7023345,112545,2199,10/04/2024,1,11.6,5.0,2,primavera_2024
7023346,100867,2180,15/05/2024,2,11.12,5.0,1,primavera_2024
7023347,101756,2122,02/04/2024,1,21.48,10.0,2,primavera_2024
7023348,107038,2331,27/05/2024,5,4.79,10.0,1,primavera_2024
7023349,107429,2278,03/04/2024,2,1.34,0.0,1,primavera_2024
7023350,101458,2121,05/05/2024,1,13.78,10.0,2,primavera_2024
7023351,114742,2803,18/04/2024,3,22.1,0.0,1,primavera_2024
7023352,105984,2192,05/05/2024,4,20.84,0.0,1,primavera_2024
7023353,100711,2188,16/04/2024,1,20.89,10.0,1,primavera_2024
7023354,110871,2213,20/04/2024,2,22.25,0.0,1,primavera_2024
7023355,104295,2227,07/05/2024,2,10.17,0.0,1,primavera_2024
7023356,102692,2277,29/04/2024,2,9.39,10.0,3,primavera_2024
7023357,105651,3623,24/04/2024,1,13.1,0.0,2,primavera_2024
7023358,102166,2288,09/04/2024,1,24.31,0.0,1,primavera_2024
7023359,104502,2189,10/04/2024,1,15.7,0.0,5,primavera_2024
7023360,105698,2300,06/04/2024,2,23.37,0.0,2,primavera_2024
7023361,101733,2319,05/05/2024,3,7.54,0.0,1,primavera_2024
7023362,109055,3784,22/05/2024,1,9.75,0.0,1,primavera_2024
7023363,103462,2824,12/05/2024,1,20.07,0.0,3,primavera_2024
7023364,112626,2109,30/03/2024,1,10.44,0.0,5,primavera_2024
7023365,114173,2173,10/05/2024,2,8.95,0.0,4,primavera_2024
7023366,105917,2377,25/04/2024,5,22.41,0.0,4,primavera_2024
7023367,104631,2854,19/04/2024,5,3.85,5.0,2,primavera_2024
7023368,114425,2307,06/04/2024,2,12.74,20.0,2,primavera_2024
7023369,106041,2352,23/04/2024,3,6.23,5.0,2,primavera_2024
7023370,104552,2162,25/03/2024,1,16.04,0.0,2,primavera_2024
7023371,104119,2073,26/05/2024,3,1.47,5.0,2,primavera_2024
7023372,108176,2256,04/04/2024,3,22.67,5.0,5,primavera_2024
7023373,105911,2168,26/04/2024,1,14.02,0.0,2,primavera_2024
7023374,103159,2124,20/04/2024,2,12.45,10.0,2,primavera_2024
7023375,101025,2321,09/05/2024,1,16.56,5.0,1,primavera_2024
7023376,110573,3570,02/05/2024,1,5.98,0.0,3,primavera_2024
7023377,101455,2290,25/03/2024,1,4.52,0.0,1,primavera_2024
7023378,105161,2213,01/05/2024,3,22.25,10.0,2,primavera_2024
7023379,112182,2100,24/04/2024,2,7.03,0.0,1,primavera_2024
