cliente_id,campana,fecha_envio,canal_contacto,abrio_email,clickeo_link,compro,primer_compra_campana
102262,verano_2024,2024-06-26,email,False,,True,2024-07-31
107430,verano_2024,2024-06-15,email,False,,True,2024-08-02
104006,verano_2024,2024-06-26,email,True,True,False,
109303,verano_2024,2024-06-15,email,False,,False,
113989,verano_2024,2024-06-28,email,False,,False,
111191,verano_2024,2024-06-28,email,True,True,False,
102395,verano_2024,2024-06-21,email,False,,False,
101186,verano_2024,2024-06-15,push,,,False,
102008,verano_2024,2024-06-25,push,,,True,2024-07-21
100194,verano_2024,2024-06-27,email,False,,False,
113876,verano_2024,2024-06-19,email,True,True,True,2024-08-26
108771,verano_2024,2024-06-21,email,True,False,False,
105526,verano_2024,2024-06-20,email,False,,False,
100772,verano_2024,2024-06-27,email,False,,False,
110588,verano_2024,2024-06-19,email,False,,False,
101479,verano_2024,2024-06-23,sms,,,True,2024-08-11
101847,verano_2024,2024-06-23,email,True,False,False,
103741,verano_2024,2024-06-29,sms,,,False,
112432,verano_2024,2024-06-25,push,,,False,
100406,verano_2024,2024-06-15,email,False,,False,
114853,verano_2024,2024-06-27,email,False,,False,
110266,verano_2024,2024-06-16,email,True,False,True,2024-07-05
110089,verano_2024,2024-06-29,email,False,,False,
113319,verano_2024,2024-06-17,email,False,,False,
106318,verano_2024,2024-06-21,email,True,False,False,
106582,verano_2024,2024-06-28,push_notification,,,True,2024-07-06
110572,verano_2024,2024-06-27,email,False,,False,
101448,verano_2024,2024-06-19,sms,,,False,
100343,verano_2024,2024-06-25,email,False,,False,
107469,verano_2024,2024-06-22,email,True,True,True,2024-08-08
114587,verano_2024,2024-06-28,email,False,,False,
110720,verano_2024,2024-06-22,email,False,,True,2024-08-07
100728,verano_2024,2024-06-22,email,False,,False,
104578,verano_2024,2024-06-16,push,,,False,
109169,verano_2024,2024-06-20,email,False,,False,
109251,verano_2024,2024-06-21,email,False,,False,
103517,verano_2024,2024-06-21,push,,,True,2024-08-14
113855,verano_2024,2024-06-28,email,False,,False,
112639,verano_2024,2024-06-19,email,False,,False,
107157,verano_2024,2024-06-21,push,,,False,
107852,verano_2024,2024-06-24,push,,,False,
110179,verano_2024,2024-06-22,email,True,False,False,
109492,verano_2024,2024-06-26,email,False,,False,
101349,verano_2024,2024-06-28,email,True,False,False,
100661,verano_2024,2024-06-15,email,False,,False,
101493,verano_2024,2024-06-17,sms,,,False,
112748,verano_2024,2024-06-17,email,False,,False,
113283,verano_2024,2024-06-21,push,,,True,2024-08-30
105155,verano_2024,2024-06-27,sms,,,True,2024-08-03
110508,verano_2024,2024-06-24,email,False,,False,
109886,verano_2024,2024-06-24,email,True,False,False,
114917,verano_2024,2024-06-18,push,,,True,2024-07-03
109278,verano_2024,2024-06-29,email,False,,False,
102525,verano_2024,2024-06-15,email,True,False,False,
111981,verano_2024,2024-06-16,email,False,,False,
113197,verano_2024,2024-06-15,email,True,False,False,
105375,verano_2024,2024-06-20,push,,,False,
103199,verano_2024,2024-06-20,push,,,False,
105718,verano_2024,2024-06-15,email,False,,False,
111847,verano_2024,2024-06-22,push,,,True,2024-07-31
114178,verano_2024,2024-06-28,email,True,True,False,
112800,verano_2024,2024-06-15,push,,,True,2024-08-06
108260,verano_2024,2024-06-19,sms,,,False,
112512,verano_2024,2024-06-23,email,True,False,False,
100041,verano_2024,2024-06-22,email,False,,False,
110462,verano_2024,2024-06-20,push,,,False,
113058,verano_2024,2024-06-21,email,False,,False,
112049,verano_2024,2024-06-22,email,True,True,True,2024-07-20
113775,verano_2024,2024-06-22,push,,,False,
111640,verano_2024,2024-06-17,email,False,,False,
106817,verano_2024,2024-06-27,sms,,,False,
110560,verano_2024,2024-06-17,email,False,,False,
111953,verano_2024,2024-06-19,email,True,True,False,
112700,verano_2024,2024-06-27,sms,,,False,
110705,verano_2024,2024-06-25,email,True,False,False,
102724,verano_2024,2024-06-23,push,,,False,
114316,verano_2024,2024-06-22,email,True,True,False,
113353,verano_2024,2024-06-27,email,False,,True,2024-07-11
109336,verano_2024,2024-06-20,email,False,,False,
115151,verano_2024,2024-06-28,email,False,,False,
107156,verano_2024,2024-06-29,push,,,False,
111947,verano_2024,2024-06-15,email,False,,False,
114371,verano_2024,2024-06-28,email,False,,False,
112218,verano_2024,2024-06-22,sms,,,True,2024-08-23
107231,verano_2024,2024-06-23,email,False,,False,
110413,verano_2024,2024-06-24,email,False,,False,
105076,verano_2024,2024-06-25,email,True,False,False,
110524,verano_2024,2024-06-29,email,False,,False,
107881,verano_2024,2024-06-22,push,,,False,
105395,verano_2024,2024-06-18,email,False,,False,
109642,verano_2024,2024-06-27,email,False,,False,
113321,verano_2024,2024-06-29,email,False,,False,
107790,verano_2024,2024-06-20,email,True,False,False,
104089,verano_2024,2024-06-20,email,True,True,False,
101968,verano_2024,2024-06-23,push_notification,,,True,2024-07-15
114007,verano_2024,2024-06-26,email,False,,False,
113723,verano_2024,2024-06-29,email,False,,False,
114938,verano_2024,2024-06-25,email,False,,True,2024-08-04
107000,verano_2024,2024-06-25,email,False,,False,
100424,verano_2024,2024-06-28,email,True,False,False,
114445,verano_2024,2024-06-26,push,,,False,
110097,verano_2024,2024-06-16,email,False,,False,
114804,verano_2024,2024-06-17,sms,,,True,2024-07-16
113357,verano_2024,2024-06-18,email,True,False,False,
106143,verano_2024,2024-06-18,push,,,True,2024-07-07
105662,verano_2024,2024-06-24,push,,,False,
111811,verano_2024,2024-06-28,email,True,False,True,2024-08-21
109032,verano_2024,2024-06-22,email,False,,False,
104597,verano_2024,2024-06-24,push,,,True,2024-08-24
102660,verano_2024,2024-06-23,email,False,,False,
100142,verano_2024,2024-06-16,email,False,,True,2024-08-01
102598,verano_2024,2024-06-17,email,True,False,False,
106702,verano_2024,2024-06-23,email,True,False,False,
101378,verano_2024,2024-06-26,email,True,False,False,
103675,verano_2024,2024-06-29,email,True,False,False,
109659,verano_2024,2024-06-19,sms,,,True,2024-07-06
106363,verano_2024,2024-06-28,push,,,True,2024-07-17
114593,verano_2024,2024-06-20,email,False,,False,
104742,verano_2024,2024-06-22,Email,True,False,False,
101139,verano_2024,2024-06-18,email,False,,True,2024-08-16
110450,verano_2024,2024-06-18,email,False,,False,
107375,verano_2024,2024-06-22,email,False,,True,2024-07-07
101788,verano_2024,2024-06-24,email,True,False,False,
112495,verano_2024,2024-06-29,sms,,,False,
104647,verano_2024,2024-06-18,sms,,,False,
107569,verano_2024,2024-06-23,push,,,True,2024-08-26
100460,verano_2024,2024-06-28,push,,,True,2024-07-29
106116,verano_2024,2024-06-21,email,True,False,False,
108180,verano_2024,2024-06-19,email,False,,False,
111566,verano_2024,2024-06-19,email,True,False,False,
100949,verano_2024,2024-06-15,push,,,True,2024-07-17
109529,verano_2024,2024-06-24,sms,,,True,2024-07-25
106371,verano_2024,2024-06-19,Email,True,False,False,
104629,verano_2024,2024-06-17,email,True,False,False,
107359,verano_2024,2024-06-20,sms,,,False,
105926,verano_2024,2024-06-19,email,False,,False,
106041,verano_2024,2024-06-24,push,,,True,2024-07-13
100442,verano_2024,2024-06-27,email,False,,False,
106660,verano_2024,2024-06-16,email,True,True,False,
109795,verano_2024,2024-06-24,email,True,True,False,
110431,verano_2024,2024-06-20,email,True,False,False,
108832,verano_2024,2024-06-15,email,False,,False,
109047,verano_2024,2024-06-15,email,False,,False,
103831,verano_2024,2024-06-19,email,True,True,True,2024-07-17
114638,verano_2024,2024-06-19,email,True,False,False,
106145,verano_2024,2024-06-26,email,False,,False,
114107,verano_2024,2024-06-29,push,,,True,2024-07-09
106345,verano_2024,2024-06-17,email,False,,False,
115179,verano_2024,2024-06-17,email,True,False,False,
101959,verano_2024,2024-06-27,email,False,,False,
109263,verano_2024,2024-06-23,sms,,,True,2024-07-14
100156,verano_2024,2024-06-16,email,False,,False,
110488,verano_2024,2024-06-20,push,,,True,2024-07-28
112392,verano_2024,2024-06-27,email,True,False,False,
104579,verano_2024,2024-06-20,email,True,False,False,
101090,verano_2024,2024-06-23,sms,,,True,2024-07-13
106050,verano_2024,2024-06-26,sms,,,False,
111133,verano_2024,2024-06-24,sms,,,False,
114267,verano_2024,2024-06-22,email,False,,False,
109123,verano_2024,2024-06-23,sms,,,True,2024-08-26
107951,verano_2024,2024-06-23,email,False,,True,2024-08-15
111102,verano_2024,2024-06-29,email,False,,False,
101675,verano_2024,2024-06-27,email,True,False,False,
106764,verano_2024,2024-06-24,email,True,False,False,
113046,verano_2024,2024-06-26,Email,False,,True,2024-08-25
106417,verano_2024,2024-06-17,push,,,True,2024-08-17
114888,verano_2024,2024-06-23,email,False,,False,
111440,verano_2024,2024-06-15,Email,False,,False,
102327,verano_2024,2024-06-19,email,True,False,True,2024-07-20
107097,verano_2024,2024-06-24,push,,,True,2024-07-26
113377,verano_2024,2024-06-20,email,False,,False,
106451,verano_2024,2024-06-25,push,,,False,
114469,verano_2024,2024-06-18,push,,,False,
101716,verano_2024,2024-06-26,email,False,,False,
109891,verano_2024,2024-06-17,email,True,False,False,
109173,verano_2024,2024-06-17,email,False,,False,
108382,verano_2024,2024-06-17,email,False,,False,
109434,verano_2024,2024-06-20,sms,,,False,
103832,verano_2024,2024-06-24,email,False,,False,
106300,verano_2024,2024-06-20,Email,False,,False,
103349,verano_2024,2024-06-15,push,,,False,
114825,verano_2024,2024-06-29,email,False,,False,
109178,verano_2024,2024-06-28,email,False,,False,
110014,verano_2024,2024-06-16,Email,False,,False,
100588,verano_2024,2024-06-27,email,True,False,False,
109347,verano_2024,2024-06-23,push,,,False,
110965,verano_2024,2024-06-20,email,False,,True,2024-08-15
114830,verano_2024,2024-06-19,sms,,,True,2024-07-27
110092,verano_2024,2024-06-27,email,False,,False,
102991,verano_2024,2024-06-16,email,False,,False,
114466,verano_2024,2024-06-17,Email,True,False,False,
112287,verano_2024,2024-06-24,email,True,False,False,
113824,verano_2024,2024-06-24,email,False,,True,2024-07-18
111750,verano_2024,2024-06-16,email,True,False,False,
109588,verano_2024,2024-06-16,email,True,False,False,
100265,verano_2024,2024-06-19,push,,,False,
111740,verano_2024,2024-06-27,Email,True,False,False,
112270,verano_2024,2024-06-16,email,False,,False,
106789,verano_2024,2024-06-20,push,,,False,
114851,verano_2024,2024-06-28,email,True,False,False,
110132,verano_2024,2024-06-18,email,False,,False,
103865,verano_2024,2024-06-15,email,False,,False,
110436,verano_2024,2024-06-17,email,False,,False,
110593,verano_2024,2024-06-23,email,False,,False,
106275,verano_2024,2024-06-27,Email,False,,False,
113522,verano_2024,2024-06-23,email,True,False,False,
103712,verano_2024,2024-06-29,push,,,True,2024-07-22
108439,verano_2024,2024-06-16,email,True,False,False,
109787,verano_2024,2024-06-17,email,False,,False,
101530,verano_2024,2024-06-22,push,,,False,
112774,verano_2024,2024-06-15,email,True,True,True,2024-08-26
100924,verano_2024,2024-06-21,push,,,False,
112212,verano_2024,2024-06-17,email,True,False,False,
107330,verano_2024,2024-06-17,email,False,,False,
104365,verano_2024,2024-06-23,email,False,,False,
100670,verano_2024,2024-06-24,email,False,,False,
103605,verano_2024,2024-06-18,push,,,False,
105109,verano_2024,2024-06-24,email,True,False,False,
114038,verano_2024,2024-06-16,push,,,True,2024-07-17
105249,verano_2024,2024-06-27,push,,,True,2024-07-22
107184,verano_2024,2024-06-17,email,False,,False,
110889,verano_2024,2024-06-23,email,False,,False,
102592,verano_2024,2024-06-25,email,False,,False,
105907,verano_2024,2024-06-19,push,,,False,
109974,verano_2024,2024-06-23,email,True,True,True,
106510,verano_2024,2024-06-22,email,False,,False,
111206,verano_2024,2024-06-27,email,False,,False,
107134,verano_2024,2024-06-22,push,,,True,2024-07-01
102308,verano_2024,2024-06-21,push,,,True,2024-07-15
108805,verano_2024,2024-06-28,email,False,,False,
103691,verano_2024,2024-06-25,sms,,,False,
100688,verano_2024,2024-06-25,email,False,,False,
100613,verano_2024,2024-06-27,email,False,,False,
107168,verano_2024,2024-06-17,sms,,,True,2024-07-19
112941,verano_2024,2024-06-23,push,,,False,
103201,verano_2024,2024-06-28,email,True,True,False,
110460,verano_2024,2024-06-28,email,True,False,False,
111169,verano_2024,2024-06-29,email,False,,False,
106630,verano_2024,2024-06-20,email,False,,False,
104136,verano_2024,2024-06-19,email,False,,False,
101899,verano_2024,2024-06-29,email,False,,False,
100283,verano_2024,2024-06-22,email,False,,False,
100259,verano_2024,2024-06-18,email,False,,False,
111117,verano_2024,2024-06-21,email,False,,False,
114689,verano_2024,2024-06-17,email,False,,True,2024-08-16
104944,verano_2024,2024-06-24,email,False,,False,
102823,verano_2024,2024-06-17,email,True,False,False,
111532,verano_2024,2024-06-20,email,False,,False,
103526,verano_2024,2024-06-25,email,True,False,False,
115040,verano_2024,2024-06-22,push,,,False,
105224,verano_2024,2024-06-17,sms,,,False,
102286,verano_2024,2024-06-27,push,,,False,
106064,verano_2024,2024-06-19,sms,,,True,2024-07-25
108079,verano_2024,2024-06-26,email,False,,False,
104655,verano_2024,2024-06-18,push,,,False,
105001,verano_2024,2024-06-29,sms,,,False,
106711,verano_2024,2024-06-27,email,True,True,True,2024-07-25
114534,verano_2024,2024-06-17,email,True,True,False,
108677,verano_2024,2024-06-15,email,False,,False,
110404,verano_2024,2024-06-24,push,,,True,2024-08-17
105417,verano_2024,2024-06-21,email,True,True,False,
100476,verano_2024,2024-06-22,email,True,True,False,
102556,verano_2024,2024-06-28,email,True,False,False,
108088,verano_2024,2024-06-17,email,False,,False,
100008,verano_2024,2024-06-24,push,,,True,2024-08-21
111850,verano_2024,2024-06-20,email,False,,False,
106412,verano_2024,2024-06-19,email,False,,False,
114281,verano_2024,2024-06-21,email,True,True,False,
113895,verano_2024,2024-06-15,email,False,,False,
105547,verano_2024,2024-06-22,push,,,False,
102427,verano_2024,2024-06-20,push,,,True,2024-08-23
106745,verano_2024,2024-06-28,email,True,True,False,
110007,verano_2024,2024-06-19,push,,,True,2024-07-12
114992,verano_2024,2024-06-26,email,False,,False,
102275,verano_2024,2024-06-27,email,False,,False,
109204,verano_2024,2024-06-28,sms,,,False,
101578,verano_2024,2024-06-16,push,,,False,
107265,verano_2024,2024-06-20,push,,,False,
109260,verano_2024,2024-06-21,email,False,,False,
110184,verano_2024,2024-06-24,email,False,,False,
103971,verano_2024,2024-06-25,push,,,False,
105880,verano_2024,2024-06-21,email,False,,False,
114164,verano_2024,2024-06-16,push,,,False,
114540,verano_2024,2024-06-28,email,False,,False,
107194,verano_2024,2024-06-26,push_notification,,,False,
103868,verano_2024,2024-06-20,sms,,,True,2024-07-10
114675,verano_2024,2024-06-23,push,,,False,
106824,verano_2024,2024-06-18,email,True,True,True,2024-07-01
111241,verano_2024,2024-06-18,email,True,False,True,2024-08-13
107549,verano_2024,2024-06-28,email,True,False,False,
100782,verano_2024,2024-06-24,email,False,,False,
101750,verano_2024,2024-06-23,sms,,,False,
110984,verano_2024,2024-06-16,email,False,,False,
106520,verano_2024,2024-06-22,email,False,,False,
105775,verano_2024,2024-06-27,email,False,,False,
109284,verano_2024,2024-06-26,push,,,True,2024-08-10
109370,verano_2024,2024-06-17,email,False,,False,
102325,verano_2024,2024-06-19,push,,,False,
110272,verano_2024,2024-06-22,push,,,False,
105056,verano_2024,2024-06-22,push,,,True,2024-08-03
110801,verano_2024,2024-06-15,email,False,,False,
114053,verano_2024,2024-06-26,email,False,,True,2024-08-28
110483,verano_2024,2024-06-19,push,,,False,
101728,verano_2024,2024-06-16,push,,,True,2024-07-28
100611,verano_2024,2024-06-20,sms,,,False,
104667,verano_2024,2024-06-28,email,False,,False,
105414,verano_2024,2024-06-24,email,True,True,True,2024-08-25
108104,verano_2024,2024-06-26,push,,,False,
108175,verano_2024,2024-06-26,email,False,,False,
108536,verano_2024,2024-06-19,email,True,False,False,
111350,verano_2024,2024-06-19,push,,,False,
103751,verano_2024,2024-06-16,email,True,False,False,
111408,verano_2024,2024-06-18,email,True,True,False,
100098,verano_2024,2024-06-17,email,True,True,True,2024-07-31
106986,verano_2024,2024-06-22,push,,,True,2024-08-12
103138,verano_2024,2024-06-21,email,True,False,True,2024-08-03
101538,verano_2024,2024-06-25,push,,,False,
111781,verano_2024,2024-06-23,sms,,,False,
103649,verano_2024,2024-06-16,sms,,,False,
113846,verano_2024,2024-06-27,push,,,False,
101518,verano_2024,2024-06-24,email,True,False,False,
114571,verano_2024,2024-06-23,email,False,,False,
104625,verano_2024,2024-06-26,push_notification,,,False,
111862,verano_2024,2024-06-18,email,False,,False,
106567,verano_2024,2024-06-19,push,,,False,
102091,verano_2024,2024-06-29,email,False,,False,
107098,verano_2024,2024-06-24,push,,,False,
106172,verano_2024,2024-06-18,email,True,True,False,
107522,verano_2024,2024-06-15,push,,,False,
100573,verano_2024,2024-06-21,email,False,,True,2024-07-09
114820,verano_2024,2024-06-16,email,True,False,True,2024-08-10
114138,verano_2024,2024-06-27,push,,,False,
103063,verano_2024,2024-06-27,push,,,False,
100598,verano_2024,2024-06-16,sms,,,False,
106634,verano_2024,2024-06-26,email,False,,True,2024-07-24
114693,verano_2024,2024-06-15,email,False,,False,
107876,verano_2024,2024-06-27,email,False,,False,
107346,verano_2024,2024-06-21,sms,,,False,
106305,verano_2024,2024-06-19,sms,,,False,
112494,verano_2024,2024-06-26,email,True,True,False,
114713,verano_2024,2024-06-25,push,,,True,2024-07-19
113468,verano_2024,2024-06-19,push,,,False,
105977,verano_2024,2024-06-27,email,False,,False,
108563,verano_2024,2024-06-27,email,True,False,False,
101939,verano_2024,2024-06-16,email,False,,False,
113071,verano_2024,2024-06-25,push,,,True,2024-08-10
108101,verano_2024,2024-06-20,email,True,False,False,
101754,verano_2024,2024-06-27,push,,,False,
103671,verano_2024,2024-06-17,email,True,False,True,2024-07-25
111845,verano_2024,2024-06-19,email,False,,False,
112501,verano_2024,2024-06-19,email,False,,False,
102362,verano_2024,2024-06-15,push,,,False,
104261,verano_2024,2024-06-16,push,,,False,
105433,verano_2024,2024-06-19,push_notification,,,False,
106286,verano_2024,2024-06-15,push,,,False,
112248,verano_2024,2024-06-27,push,,,True,2024-08-12
114749,verano_2024,2024-06-16,sms,,,True,2024-07-27
111930,verano_2024,2024-06-25,email,False,,False,
112187,verano_2024,2024-06-24,email,False,,False,
114182,verano_2024,2024-06-18,email,False,,False,
113714,verano_2024,2024-06-28,SMS,,,False,
105592,verano_2024,2024-06-19,email,True,False,False,
101172,verano_2024,2024-06-21,email,False,,False,
107928,verano_2024,2024-06-15,sms,,,False,
112526,verano_2024,2024-06-23,sms,,,True,2024-07-25
109615,verano_2024,2024-06-18,email,False,,False,
111334,verano_2024,2024-06-27,sms,,,False,
114572,verano_2024,2024-06-16,push,,,False,
113102,verano_2024,2024-06-16,push,,,False,
114279,verano_2024,2024-06-15,email,False,,False,
100875,verano_2024,2024-06-21,email,True,False,False,
102298,verano_2024,2024-06-26,email,False,,False,
114499,verano_2024,2024-06-19,email,False,,True,2024-08-23
102644,verano_2024,2024-06-21,sms,,,False,
114446,verano_2024,2024-06-22,push,,,False,
105348,verano_2024,2024-06-20,sms,,,True,2024-07-07
109033,verano_2024,2024-06-20,email,False,,False,
100582,verano_2024,2024-06-24,SMS,,,False,
100205,verano_2024,2024-06-21,email,True,False,False,
107897,verano_2024,2024-06-27,email,False,,False,
109834,verano_2024,2024-06-24,email,True,False,False,
102015,verano_2024,2024-06-29,push,,,False,
111446,verano_2024,2024-06-21,email,True,False,False,
111664,verano_2024,2024-06-23,email,False,,False,
100906,verano_2024,2024-06-29,push,,,False,
100632,verano_2024,2024-06-28,sms,,,False,
108462,verano_2024,2024-06-27,push,,,True,2024-07-05
112980,verano_2024,2024-06-17,email,True,False,False,
101975,verano_2024,2024-06-18,push,,,False,
100163,verano_2024,2024-06-16,email,True,True,True,2024-08-30
104999,verano_2024,2024-06-22,email,True,False,False,
112835,verano_2024,2024-06-25,email,False,,False,
109558,verano_2024,2024-06-27,Email,False,,False,
113645,verano_2024,2024-06-29,sms,,,False,
104714,verano_2024,2024-06-18,push,,,False,
109068,verano_2024,2024-06-21,email,False,,True,2024-08-17
101432,verano_2024,2024-06-25,push,,,False,
106869,verano_2024,2024-06-26,sms,,,False,
114238,verano_2024,2024-06-24,email,False,,False,
107711,verano_2024,2024-06-21,email,True,False,False,
107737,verano_2024,2024-06-22,email,False,,False,
104284,verano_2024,2024-06-25,email,False,,False,
107532,verano_2024,2024-06-21,email,False,,False,
112376,verano_2024,2024-06-24,email,True,False,False,
111049,verano_2024,2024-06-19,email,False,,False,
110054,verano_2024,2024-06-21,push,,,True,2024-08-06
110852,verano_2024,2024-06-27,email,False,,False,
103385,verano_2024,2024-06-17,push,,,True,2024-07-07
112643,verano_2024,2024-06-28,push,,,False,
114249,verano_2024,2024-06-21,email,False,,False,
107463,verano_2024,2024-06-27,push,,,True,2024-07-29
103332,verano_2024,2024-06-18,push,,,False,
114852,verano_2024,2024-06-19,push,,,False,
110596,verano_2024,2024-06-22,email,True,True,False,
106405,verano_2024,2024-06-24,Email,True,False,False,
108896,verano_2024,2024-06-18,email,False,,False,
102097,verano_2024,2024-06-22,email,False,,False,
110196,verano_2024,2024-06-27,email,True,False,False,
113075,verano_2024,2024-06-16,sms,,,True,2024-08-14
108000,verano_2024,2024-06-29,email,True,True,True,2024-08-06
105018,verano_2024,2024-06-25,email,False,,False,
108739,verano_2024,2024-06-20,push,,,False,
101450,verano_2024,2024-06-18,email,False,,False,
106901,verano_2024,2024-06-18,push,,,False,
102611,verano_2024,2024-06-20,push,,,True,2024-08-16
108187,verano_2024,2024-06-21,email,False,,False,
103921,verano_2024,2024-06-19,email,False,,False,
102758,verano_2024,2024-06-18,push,,,False,
106398,verano_2024,2024-06-20,email,True,False,False,
110078,verano_2024,2024-06-18,email,False,,False,
111889,verano_2024,2024-06-28,email,False,,False,
115123,verano_2024,2024-06-18,email,False,,True,2024-07-29
102098,verano_2024,2024-06-20,email,False,,False,
114725,verano_2024,2024-06-19,email,False,,False,
105625,verano_2024,2024-06-17,sms,,,True,2024-08-28
109029,verano_2024,2024-06-24,email,False,,False,
103472,verano_2024,2024-06-17,email,False,,False,
108267,verano_2024,2024-06-23,email,True,False,False,
102172,verano_2024,2024-06-22,email,True,False,False,
114385,verano_2024,2024-06-29,Email,True,True,True,2024-07-10
114313,verano_2024,2024-06-17,email,True,True,False,
108591,verano_2024,2024-06-19,Email,False,,False,
102011,verano_2024,2024-06-17,email,False,,False,
115240,verano_2024,2024-06-15,email,False,,False,
101284,verano_2024,2024-06-27,push,,,False,
113279,verano_2024,2024-06-27,email,True,False,False,
110029,verano_2024,2024-06-27,email,False,,False,
114954,verano_2024,2024-06-19,email,False,,False,
101020,verano_2024,2024-06-28,sms,,,False,
109519,verano_2024,2024-06-16,email,False,,False,
111003,verano_2024,2024-06-21,push,,,True,2024-07-16
108668,verano_2024,2024-06-18,email,False,,False,
102811,verano_2024,2024-06-25,email,False,,False,
113449,verano_2024,2024-06-21,email,False,,False,
101652,verano_2024,2024-06-24,email,False,,False,
114975,verano_2024,2024-06-16,email,True,True,False,
101170,verano_2024,2024-06-20,email,True,True,True,2024-07-24
110721,verano_2024,2024-06-18,push_notification,,,False,
109399,verano_2024,2024-06-16,email,False,,False,
106257,verano_2024,2024-06-24,push,,,False,
105470,verano_2024,2024-06-29,email,True,False,False,
113605,verano_2024,2024-06-28,email,False,,False,
110259,verano_2024,2024-06-15,email,False,,False,
100868,verano_2024,2024-06-29,email,True,False,False,
111167,verano_2024,2024-06-17,push,,,True,2024-07-01
105094,verano_2024,2024-06-21,email,True,True,True,2024-08-24
105434,verano_2024,2024-06-25,push,,,True,2024-08-08
100542,verano_2024,2024-06-29,push,,,False,
109325,verano_2024,2024-06-25,email,True,True,True,2024-08-27
101078,verano_2024,2024-06-17,Email,False,,False,
106355,verano_2024,2024-06-26,email,True,False,False,
114548,verano_2024,2024-06-17,email,False,,True,2024-07-07
103391,verano_2024,2024-06-22,push,,,True,2024-07-23
113177,verano_2024,2024-06-23,email,True,False,False,
111155,verano_2024,2024-06-23,email,True,True,False,
111452,verano_2024,2024-06-24,email,False,,False,
112508,verano_2024,2024-06-21,sms,,,False,
110776,verano_2024,2024-06-19,email,True,False,False,
111006,verano_2024,2024-06-16,email,True,False,False,
103960,verano_2024,2024-06-29,push,,,False,
114447,verano_2024,2024-06-19,push,,,False,
106644,verano_2024,2024-06-22,email,False,,False,
106842,verano_2024,2024-06-27,email,True,False,True,2024-08-14
112894,verano_2024,2024-06-18,email,True,False,False,
103587,verano_2024,2024-06-23,email,True,False,False,
112565,verano_2024,2024-06-26,push,,,False,
102564,verano_2024,2024-06-23,push,,,False,
110823,verano_2024,2024-06-25,email,False,,False,
113888,verano_2024,2024-06-25,push,,,False,
112393,verano_2024,2024-06-20,push,,,True,2024-07-01
105037,verano_2024,2024-06-29,email,True,False,False,
101081,verano_2024,2024-06-21,email,True,True,False,
105892,verano_2024,2024-06-16,email,True,False,False,
110278,verano_2024,2024-06-25,email,True,False,False,
110645,verano_2024,2024-06-23,Email,True,True,True,2024-07-13
104967,verano_2024,2024-06-23,email,False,,False,
102024,verano_2024,2024-06-20,email,False,,False,
114004,verano_2024,2024-06-21,email,True,False,False,
107910,verano_2024,2024-06-22,Email,False,,True,2024-07-07
113595,verano_2024,2024-06-15,email,True,False,False,
107322,verano_2024,2024-06-25,email,True,False,False,
100227,verano_2024,2024-06-29,email,False,,False,
101014,verano_2024,2024-06-15,email,False,,False,
101930,verano_2024,2024-06-17,email,False,,False,
113055,verano_2024,2024-06-27,email,False,,False,
105252,verano_2024,2024-06-17,email,False,,False,
109597,verano_2024,2024-06-27,email,False,,False,
102180,verano_2024,2024-06-15,email,True,False,False,
100698,verano_2024,2024-06-21,push,,,False,
101125,verano_2024,2024-06-27,email,False,,False,
107379,verano_2024,2024-06-16,push,,,True,2024-08-20
112088,verano_2024,2024-06-28,email,False,,False,
112763,verano_2024,2024-06-19,push,,,True,2024-07-03
105111,verano_2024,2024-06-25,email,False,,False,
107903,verano_2024,2024-06-19,push,,,False,
101779,verano_2024,2024-06-26,email,False,,False,
112398,verano_2024,2024-06-23,email,True,False,False,
102635,verano_2024,2024-06-17,push,,,False,
107545,verano_2024,2024-06-15,email,False,,False,
107605,verano_2024,2024-06-18,email,False,,False,
103490,verano_2024,2024-06-20,email,True,False,False,
101038,verano_2024,2024-06-16,email,False,,False,
110449,verano_2024,2024-06-16,push,,,False,
112715,verano_2024,2024-06-21,push,,,False,
108506,verano_2024,2024-06-22,email,False,,False,
102650,verano_2024,2024-06-18,email,True,False,False,
110474,verano_2024,2024-06-15,email,True,True,False,
102980,verano_2024,2024-06-16,email,False,,False,
102548,verano_2024,2024-06-19,email,False,,False,
105133,verano_2024,2024-06-20,email,True,True,True,2024-08-03
102160,verano_2024,2024-06-28,Email,False,,False,
111330,verano_2024,2024-06-22,email,False,,False,
109115,verano_2024,2024-06-20,email,True,False,False,
106446,verano_2024,2024-06-15,email,True,False,False,
103968,verano_2024,2024-06-27,email,True,False,True,2024-07-27
101429,verano_2024,2024-06-20,email,False,,False,
113097,verano_2024,2024-06-28,email,True,True,True,2024-07-02
102521,verano_2024,2024-06-25,push,,,False,
112440,verano_2024,2024-06-20,push,,,False,
108034,verano_2024,2024-06-21,push,,,False,
113349,verano_2024,2024-06-16,push,,,False,
113452,verano_2024,2024-06-26,email,True,False,False,
100449,verano_2024,2024-06-18,email,True,True,True,2024-07-06
113218,verano_2024,2024-06-21,sms,,,False,
109477,verano_2024,2024-06-26,push,,,True,2024-08-28
105996,verano_2024,2024-06-24,email,False,,False,
112493,verano_2024,2024-06-24,email,False,,False,
107354,verano_2024,2024-06-15,push,,,False,
108554,verano_2024,2024-06-15,email,False,,False,
106280,verano_2024,2024-06-21,email,True,False,False,
